subscription_id,customer_id,renewal_date,subscription_length_months
9657,9557,20-07-2023,1
9975,9875,17-06-2023,12
8355,8255,24-06-2023,6
532,432,19-07-2023,6
2470,2370,19-05-2023,12
8293,8193,21-07-2023,3
8187,8087,07-06-2023,6
7416,7316,05-05-2023,12
3694,3594,24-06-2023,12
7212,7112,16-07-2023,1
2388,2288,15-05-2023,12
5042,4942,14-06-2023,12
1590,1490,15-06-2023,1
6545,6445,28-07-2023,12
1611,1511,02-07-2023,1
5095,4995,18-05-2023,3
5096,4996,09-05-2023,1
452,352,07-07-2023,12
4306,4206,18-07-2023,1
4240,4140,01-06-2023,1
1885,1785,19-05-2023,6
7177,7077,26-05-2023,3
7208,7108,31-05-2023,6
7912,7812,29-07-2023,12
8278,8178,29-07-2023,3
1748,1648,18-07-2023,6
320,220,01-08-2023,12
7053,6953,22-06-2023,6
9888,9788,26-06-2023,1
8565,8465,19-06-2023,1
3610,3510,21-07-2023,6
593,493,27-06-2023,1
7729,7629,21-05-2023,6
773,673,10-06-2023,12
9709,9609,22-06-2023,3
3150,3050,19-05-2023,12
6774,6674,11-06-2023,12
2406,2306,29-07-2023,6
3486,3386,28-05-2023,3
4038,3938,08-07-2023,6
6591,6491,16-07-2023,1
4657,4557,01-07-2023,3
3516,3416,04-06-2023,3
1627,1527,23-06-2023,1
1973,1873,24-05-2023,6
9263,9163,08-07-2023,6
9557,9457,04-05-2023,12
8056,7956,27-06-2023,6
3788,3688,20-06-2023,1
2261,2161,19-05-2023,3
8945,8845,06-06-2023,1
5541,5441,28-06-2023,3
6191,6091,24-06-2023,1
1428,1328,24-07-2023,1
770,670,26-05-2023,1
1872,1772,25-07-2023,3
4919,4819,17-07-2023,3
2382,2282,18-07-2023,6
3318,3218,30-07-2023,12
9920,9820,06-05-2023,3
10014,9914,23-07-2023,3
9118,9018,28-07-2023,3
6546,6446,15-05-2023,3
3688,3588,12-07-2023,12
4178,4078,06-06-2023,12
2116,2016,21-06-2023,1
8266,8166,01-08-2023,6
2322,2222,19-05-2023,3
9466,9366,06-07-2023,1
7770,7670,13-06-2023,1
8000,7900,23-05-2023,12
8020,7920,08-05-2023,3
5275,5175,23-07-2023,3
700,600,20-07-2023,12
208,108,31-07-2023,3
6933,6833,27-05-2023,12
5288,5188,30-07-2023,3
3789,3689,03-05-2023,3
8231,8131,15-06-2023,12
7265,7165,17-06-2023,6
8197,8097,29-07-2023,3
7217,7117,27-05-2023,1
7058,6958,10-06-2023,12
5301,5201,31-07-2023,6
6557,6457,10-05-2023,1
4206,4106,23-05-2023,12
8677,8577,25-05-2023,1
10004,9904,14-07-2023,3
7077,6977,25-06-2023,1
3672,3572,16-06-2023,1
2567,2467,13-06-2023,3
3818,3718,06-07-2023,12
6862,6762,28-05-2023,6
1759,1659,23-06-2023,1
5811,5711,26-05-2023,3
2136,2036,06-06-2023,6
2642,2542,15-07-2023,1
9548,9448,17-05-2023,1
8818,8718,12-06-2023,1
4399,4299,20-07-2023,6
6866,6766,13-07-2023,1
6650,6550,14-07-2023,3
8401,8301,11-07-2023,6
1430,1330,26-07-2023,3
5754,5654,11-06-2023,12
9257,9157,03-05-2023,6
751,651,11-06-2023,3
7328,7228,09-06-2023,1
1859,1759,30-06-2023,12
5599,5499,18-05-2023,1
7792,7692,11-05-2023,12
258,158,27-07-2023,3
8974,8874,06-05-2023,3
2094,1994,13-05-2023,3
103,3,10-05-2023,1
5739,5639,09-07-2023,1
7960,7860,23-07-2023,6
1650,1550,26-05-2023,1
9691,9591,21-06-2023,12
3533,3433,08-05-2023,12
5667,5567,04-05-2023,12
4658,4558,01-05-2023,12
6860,6760,19-06-2023,3
1063,963,30-06-2023,6
5864,5764,17-05-2023,6
7008,6908,23-05-2023,3
5688,5588,12-06-2023,6
8079,7979,29-06-2023,1
2845,2745,03-05-2023,1
2749,2649,21-07-2023,12
9270,9170,20-05-2023,3
1214,1114,03-05-2023,6
8506,8406,01-06-2023,6
2132,2032,12-07-2023,12
7324,7224,25-06-2023,12
4309,4209,13-07-2023,12
9525,9425,23-06-2023,12
6428,6328,17-07-2023,12
2401,2301,30-06-2023,3
5814,5714,12-05-2023,1
10054,9954,02-05-2023,12
3199,3099,09-07-2023,1
6542,6442,16-06-2023,3
1891,1791,01-05-2023,6
6733,6633,02-05-2023,1
6161,6061,17-05-2023,1
2349,2249,20-07-2023,6
5480,5380,11-07-2023,6
6828,6728,19-07-2023,6
3603,3503,14-05-2023,12
1420,1320,04-07-2023,12
748,648,03-05-2023,12
8133,8033,26-07-2023,1
7936,7836,11-05-2023,1
1216,1116,01-05-2023,3
142,42,02-07-2023,1
8130,8030,06-05-2023,12
2340,2240,16-07-2023,12
703,603,30-06-2023,3
6137,6037,31-07-2023,3
1813,1713,23-07-2023,12
3542,3442,13-07-2023,12
9247,9147,16-07-2023,1
1405,1305,31-07-2023,1
5592,5492,17-05-2023,3
2029,1929,16-05-2023,12
4860,4760,04-06-2023,6
7967,7867,08-06-2023,1
3589,3489,07-05-2023,6
1855,1755,03-05-2023,12
8634,8534,13-06-2023,3
5031,4931,22-05-2023,1
2545,2445,19-07-2023,3
4323,4223,26-06-2023,1
937,837,11-06-2023,6
254,154,15-06-2023,3
296,196,18-06-2023,1
6681,6581,16-05-2023,1
8085,7985,01-06-2023,12
1308,1208,01-07-2023,12
8150,8050,02-06-2023,3
641,541,09-07-2023,6
7426,7326,21-05-2023,1
8630,8530,19-07-2023,12
6785,6685,04-05-2023,3
8972,8872,02-06-2023,6
8247,8147,22-06-2023,12
5136,5036,07-07-2023,6
514,414,27-05-2023,3
761,661,10-06-2023,1
8055,7955,25-07-2023,6
691,591,17-06-2023,3
7597,7497,24-07-2023,1
3286,3186,17-06-2023,1
8326,8226,01-07-2023,3
2652,2552,09-06-2023,3
7902,7802,16-06-2023,1
9280,9180,04-05-2023,3
1166,1066,22-07-2023,3
4330,4230,14-05-2023,12
4940,4840,01-08-2023,6
4455,4355,20-07-2023,6
1265,1165,11-06-2023,12
8110,8010,30-05-2023,12
9788,9688,13-06-2023,1
3217,3117,09-05-2023,1
8955,8855,17-05-2023,3
8944,8844,09-05-2023,6
3752,3652,03-05-2023,3
8083,7983,25-07-2023,1
373,273,13-06-2023,6
1296,1196,20-07-2023,12
1154,1054,24-06-2023,6
4390,4290,17-05-2023,6
1994,1894,14-05-2023,3
8537,8437,19-07-2023,3
328,228,16-06-2023,12
4243,4143,17-05-2023,1
5239,5139,02-05-2023,6
1848,1748,04-06-2023,1
5157,5057,10-07-2023,1
5408,5308,29-07-2023,12
8776,8676,10-06-2023,3
7624,7524,08-05-2023,12
2248,2148,21-05-2023,3
8084,7984,14-06-2023,6
6925,6825,24-07-2023,12
5314,5214,11-06-2023,3
5765,5665,06-05-2023,6
1354,1254,13-05-2023,1
1784,1684,01-06-2023,3
7921,7821,21-05-2023,3
3743,3643,07-07-2023,12
3555,3455,15-05-2023,1
4059,3959,02-06-2023,1
9145,9045,07-06-2023,6
2351,2251,12-06-2023,6
9045,8945,07-07-2023,12
8535,8435,09-07-2023,3
4101,4001,17-07-2023,6
3684,3584,24-06-2023,6
6227,6127,11-07-2023,6
230,130,30-06-2023,1
7001,6901,01-06-2023,1
9275,9175,09-07-2023,1
1123,1023,28-07-2023,6
5995,5895,16-07-2023,12
4149,4049,08-06-2023,12
8613,8513,02-05-2023,6
5334,5234,02-05-2023,12
1245,1145,25-06-2023,6
8571,8471,05-07-2023,3
9135,9035,08-07-2023,1
1845,1745,22-06-2023,12
7939,7839,26-07-2023,3
3578,3478,03-05-2023,1
204,104,23-06-2023,12
5680,5580,11-05-2023,6
9994,9894,24-07-2023,12
2946,2846,05-05-2023,12
1448,1348,24-07-2023,12
2622,2522,13-07-2023,1
3583,3483,26-06-2023,6
6721,6621,13-06-2023,12
8767,8667,17-07-2023,3
3118,3018,28-07-2023,6
1864,1764,01-05-2023,1
3482,3382,26-06-2023,3
7203,7103,30-06-2023,12
2119,2019,02-07-2023,12
3924,3824,09-07-2023,6
1481,1381,27-06-2023,6
521,421,11-06-2023,3
3491,3391,31-07-2023,6
9605,9505,27-05-2023,3
9049,8949,15-05-2023,6
498,398,22-05-2023,1
9693,9593,08-05-2023,1
6993,6893,17-05-2023,3
776,676,03-07-2023,1
9681,9581,06-05-2023,12
6823,6723,30-07-2023,1
1546,1446,08-06-2023,3
5941,5841,24-07-2023,1
7248,7148,30-07-2023,1
7501,7401,21-07-2023,12
3278,3178,14-07-2023,6
4319,4219,22-07-2023,12
8611,8511,16-07-2023,3
477,377,31-05-2023,12
1760,1660,29-07-2023,6
6373,6273,26-06-2023,6
9794,9694,11-05-2023,12
9780,9680,02-06-2023,1
3231,3131,03-05-2023,6
1805,1705,26-05-2023,3
2891,2791,22-05-2023,1
6715,6615,28-06-2023,1
7538,7438,31-05-2023,12
6467,6367,14-07-2023,3
9080,8980,10-05-2023,1
3868,3768,24-07-2023,6
825,725,31-07-2023,12
6145,6045,30-05-2023,1
5637,5537,24-06-2023,3
6073,5973,27-07-2023,6
3489,3389,06-07-2023,3
5399,5299,22-06-2023,12
4435,4335,26-05-2023,6
5887,5787,27-06-2023,12
8551,8451,05-05-2023,12
3664,3564,20-07-2023,1
1705,1605,04-06-2023,3
644,544,13-05-2023,12
1856,1756,05-06-2023,1
1350,1250,04-06-2023,1
8064,7964,01-07-2023,3
3810,3710,03-07-2023,1
8438,8338,09-05-2023,1
1511,1411,19-07-2023,3
6290,6190,26-07-2023,1
5706,5606,01-05-2023,3
1734,1634,11-06-2023,12
8957,8857,26-06-2023,3
8471,8371,07-05-2023,6
4979,4879,21-06-2023,3
6735,6635,31-07-2023,6
1293,1193,26-05-2023,1
7765,7665,19-07-2023,3
3838,3738,18-06-2023,3
2420,2320,08-07-2023,3
3392,3292,07-05-2023,12
5457,5357,28-07-2023,6
5761,5661,19-07-2023,3
2368,2268,23-07-2023,3
9489,9389,29-05-2023,3
1490,1390,26-06-2023,6
7894,7794,26-07-2023,12
1095,995,30-07-2023,6
7280,7180,06-05-2023,6
3866,3766,17-05-2023,1
5687,5587,12-05-2023,1
115,15,10-06-2023,1
8893,8793,16-06-2023,12
7278,7178,21-05-2023,3
4598,4498,13-05-2023,6
6200,6100,13-05-2023,1
6716,6616,03-05-2023,1
3146,3046,12-07-2023,3
252,152,15-06-2023,3
1442,1342,21-06-2023,1
9284,9184,25-06-2023,1
2725,2625,19-06-2023,1
7392,7292,24-07-2023,3
3994,3894,31-05-2023,6
9701,9601,13-06-2023,1
8009,7909,02-07-2023,3
856,756,04-05-2023,1
5237,5137,08-06-2023,12
2930,2830,12-05-2023,6
7653,7553,05-07-2023,3
5469,5369,29-05-2023,6
2967,2867,08-05-2023,1
7432,7332,16-07-2023,1
5246,5146,27-07-2023,1
2510,2410,22-07-2023,12
6401,6301,03-07-2023,1
7358,7258,19-07-2023,1
371,271,04-07-2023,6
2098,1998,18-06-2023,6
2408,2308,20-07-2023,6
3468,3368,06-06-2023,12
529,429,07-05-2023,12
8468,8368,01-06-2023,6
5098,4998,30-07-2023,12
6682,6582,13-06-2023,12
1732,1632,12-05-2023,6
2990,2890,22-05-2023,6
9519,9419,24-06-2023,12
8793,8693,20-05-2023,6
4250,4150,10-06-2023,1
6778,6678,26-06-2023,6
2816,2716,03-06-2023,6
2015,1915,24-06-2023,1
7907,7807,16-06-2023,6
2918,2818,12-07-2023,6
7022,6922,25-07-2023,12
1313,1213,29-06-2023,1
1871,1771,06-05-2023,3
2849,2749,23-06-2023,6
1285,1185,17-06-2023,6
1137,1037,15-07-2023,6
4008,3908,15-05-2023,1
1711,1611,18-07-2023,1
6978,6878,02-07-2023,6
7060,6960,24-07-2023,1
3189,3089,09-06-2023,6
1830,1730,01-06-2023,12
3538,3438,01-06-2023,3
3046,2946,26-07-2023,3
4874,4774,18-07-2023,6
3075,2975,20-05-2023,6
9708,9608,14-06-2023,12
3272,3172,08-05-2023,6
741,641,03-05-2023,3
5033,4933,01-07-2023,1
7768,7668,04-05-2023,6
7725,7625,14-05-2023,1
565,465,08-07-2023,3
2194,2094,17-06-2023,3
6477,6377,08-06-2023,3
9252,9152,17-07-2023,3
9187,9087,13-05-2023,6
2038,1938,18-07-2023,1
1887,1787,09-07-2023,12
1051,951,15-06-2023,12
5175,5075,20-07-2023,1
5807,5707,22-06-2023,1
9542,9442,11-06-2023,1
9841,9741,20-05-2023,12
3594,3494,25-05-2023,6
3634,3534,07-05-2023,3
6223,6123,14-07-2023,3
2971,2871,06-05-2023,3
5767,5667,03-05-2023,12
10053,9953,26-05-2023,12
1558,1458,08-07-2023,6
303,203,20-07-2023,1
4678,4578,02-05-2023,12
9843,9743,07-05-2023,1
6729,6629,12-07-2023,3
2162,2062,10-07-2023,3
8816,8716,05-07-2023,1
6253,6153,02-05-2023,1
7904,7804,12-07-2023,3
8970,8870,09-07-2023,1
6302,6202,01-07-2023,1
8875,8775,16-05-2023,6
9844,9744,23-06-2023,6
318,218,23-07-2023,12
6317,6217,22-05-2023,12
728,628,02-06-2023,1
2522,2422,12-05-2023,1
7601,7501,20-07-2023,3
4164,4064,04-07-2023,12
10048,9948,27-06-2023,1
8560,8460,09-07-2023,1
6634,6534,18-07-2023,6
4502,4402,01-05-2023,1
1332,1232,03-07-2023,3
9767,9667,02-07-2023,6
4358,4258,12-06-2023,6
5905,5805,30-06-2023,6
1013,913,30-06-2023,12
1552,1452,01-07-2023,3
8586,8486,18-06-2023,1
7520,7420,13-07-2023,6
3390,3290,06-05-2023,12
2006,1906,17-07-2023,6
9310,9210,22-06-2023,12
3335,3235,15-05-2023,6
199,99,26-05-2023,1
9698,9598,27-07-2023,1
1048,948,31-07-2023,6
9292,9192,06-06-2023,1
8412,8312,30-06-2023,3
3328,3228,07-06-2023,3
3040,2940,18-05-2023,12
3441,3341,06-05-2023,12
3173,3073,26-06-2023,6
5145,5045,28-07-2023,12
8466,8366,06-05-2023,12
4998,4898,09-07-2023,3
8807,8707,28-05-2023,12
2378,2278,03-05-2023,6
3297,3197,07-07-2023,12
6518,6418,18-05-2023,1
10022,9922,25-06-2023,6
8505,8405,07-07-2023,1
8622,8522,30-07-2023,1
9463,9363,06-06-2023,6
2210,2110,14-07-2023,12
7570,7470,28-06-2023,3
4987,4887,28-05-2023,6
985,885,11-07-2023,12
5389,5289,24-06-2023,1
345,245,09-07-2023,12
710,610,29-05-2023,6
7198,7098,30-07-2023,3
2616,2516,12-05-2023,6
4561,4461,26-05-2023,6
6624,6524,12-06-2023,1
832,732,03-07-2023,12
3349,3249,19-06-2023,12
5462,5362,24-06-2023,12
6039,5939,12-07-2023,3
4813,4713,21-05-2023,1
3661,3561,01-07-2023,6
5349,5249,05-05-2023,1
3507,3407,30-06-2023,6
7096,6996,18-07-2023,12
2902,2802,27-07-2023,6
9826,9726,18-06-2023,3
5055,4955,31-05-2023,3
699,599,27-07-2023,12
9814,9714,16-05-2023,1
3259,3159,12-07-2023,12
6580,6480,28-07-2023,6
2014,1914,12-06-2023,6
1861,1761,25-07-2023,1
999,899,10-06-2023,3
8405,8305,03-05-2023,6
9736,9636,23-06-2023,3
4135,4035,20-05-2023,12
3168,3068,20-05-2023,3
2736,2636,06-06-2023,12
697,597,07-05-2023,1
9892,9792,16-05-2023,6
3791,3691,15-05-2023,6
9386,9286,04-06-2023,3
1526,1426,13-05-2023,3
2413,2313,18-06-2023,1
6996,6896,04-06-2023,6
3545,3445,20-07-2023,3
3847,3747,24-05-2023,12
5579,5479,08-06-2023,12
4034,3934,30-05-2023,6
4421,4321,22-06-2023,12
3524,3424,25-07-2023,12
3228,3128,18-07-2023,3
290,190,06-05-2023,1
6811,6711,25-05-2023,6
5772,5672,01-07-2023,6
6502,6402,28-05-2023,6
6288,6188,05-07-2023,6
5509,5409,27-05-2023,3
9068,8968,16-06-2023,1
3269,3169,16-07-2023,3
1846,1746,11-07-2023,1
5979,5879,08-07-2023,1
8161,8061,01-08-2023,6
6962,6862,29-05-2023,3
7040,6940,11-05-2023,1
423,323,14-05-2023,12
4714,4614,10-05-2023,3
9099,8999,08-06-2023,3
4456,4356,02-06-2023,12
7704,7604,18-07-2023,1
143,43,26-06-2023,3
742,642,12-05-2023,3
2505,2405,14-05-2023,3
5374,5274,27-06-2023,12
765,665,20-07-2023,6
1815,1715,20-05-2023,1
2373,2273,18-06-2023,1
2663,2563,18-07-2023,1
9932,9832,09-05-2023,1
677,577,30-05-2023,12
2251,2151,19-05-2023,12
5818,5718,13-05-2023,1
5617,5517,26-07-2023,1
7154,7054,21-06-2023,3
7852,7752,24-07-2023,3
660,560,07-07-2023,12
2109,2009,11-07-2023,1
391,291,07-07-2023,12
9561,9461,23-05-2023,12
460,360,21-05-2023,1
6927,6827,21-05-2023,3
5280,5180,23-05-2023,6
684,584,16-05-2023,6
5274,5174,05-06-2023,6
2787,2687,08-07-2023,1
3639,3539,17-06-2023,12
959,859,13-06-2023,6
349,249,30-07-2023,1
10009,9909,18-05-2023,6
2440,2340,23-06-2023,12
7110,7010,30-06-2023,3
10038,9938,19-05-2023,12
3518,3418,11-07-2023,12
3143,3043,19-06-2023,1
7179,7079,18-06-2023,12
9089,8989,08-06-2023,6
5596,5496,18-07-2023,6
2220,2120,09-07-2023,6
4590,4490,28-07-2023,3
3212,3112,22-06-2023,6
4417,4317,28-05-2023,12
8403,8303,22-07-2023,1
9140,9040,03-06-2023,6
9711,9611,07-05-2023,1
3739,3639,08-06-2023,6
9588,9488,19-06-2023,3
4509,4409,20-06-2023,12
1854,1754,18-06-2023,3
7412,7312,23-05-2023,12
1032,932,16-07-2023,1
7024,6924,27-05-2023,3
2432,2332,07-05-2023,1
1752,1652,06-05-2023,3
9077,8977,03-07-2023,1
209,109,18-07-2023,1
3291,3191,09-07-2023,12
1771,1671,07-06-2023,3
3674,3574,07-05-2023,12
4271,4171,16-05-2023,1
2286,2186,11-05-2023,6
5264,5164,10-05-2023,3
1204,1104,18-06-2023,3
5108,5008,13-07-2023,6
8206,8106,17-05-2023,6
2097,1997,30-07-2023,1
384,284,29-05-2023,12
1019,919,17-05-2023,1
5390,5290,22-07-2023,3
9322,9222,16-07-2023,12
3751,3651,09-06-2023,12
4075,3975,15-05-2023,12
3971,3871,03-07-2023,3
5859,5759,24-07-2023,3
753,653,02-06-2023,12
5778,5678,13-07-2023,3
4211,4111,25-07-2023,3
7088,6988,07-05-2023,1
6633,6533,24-06-2023,1
9041,8941,11-06-2023,1
4792,4692,08-06-2023,12
4477,4377,14-07-2023,1
7562,7462,20-05-2023,1
6021,5921,25-07-2023,12
1365,1265,31-07-2023,1
5195,5095,27-07-2023,12
5678,5578,02-05-2023,12
811,711,14-06-2023,1
1435,1335,03-06-2023,3
213,113,28-05-2023,12
5365,5265,30-05-2023,12
3699,3599,23-06-2023,12
898,798,17-06-2023,1
3268,3168,05-06-2023,12
5267,5167,20-07-2023,3
6555,6455,01-06-2023,3
6272,6172,25-07-2023,3
395,295,20-05-2023,1
705,605,19-07-2023,1
3245,3145,10-05-2023,12
973,873,18-06-2023,6
3591,3491,26-07-2023,6
835,735,17-07-2023,1
3991,3891,03-06-2023,1
2174,2074,01-07-2023,3
8572,8472,21-07-2023,3
3109,3009,08-05-2023,3
2682,2582,26-06-2023,12
7076,6976,09-07-2023,1
8253,8153,17-07-2023,1
8418,8318,06-07-2023,1
4596,4496,06-05-2023,6
2665,2565,19-06-2023,1
3058,2958,28-07-2023,1
6367,6267,22-06-2023,3
8529,8429,06-06-2023,3
724,624,08-07-2023,12
1124,1024,18-05-2023,12
4050,3950,21-07-2023,12
6825,6725,28-05-2023,6
7099,6999,17-06-2023,1
4094,3994,16-07-2023,3
8956,8856,08-06-2023,12
2699,2599,01-07-2023,6
6261,6161,26-07-2023,1
2428,2328,27-07-2023,12
8101,8001,16-06-2023,12
9435,9335,15-05-2023,12
2034,1934,15-07-2023,12
4459,4359,10-05-2023,1
1811,1711,30-07-2023,1
1581,1481,05-06-2023,1
8086,7986,25-07-2023,1
3106,3006,19-06-2023,12
5598,5498,15-05-2023,3
9578,9478,06-07-2023,1
2970,2870,13-07-2023,12
207,107,21-06-2023,12
8762,8662,06-05-2023,6
2584,2484,27-06-2023,3
1907,1807,06-05-2023,6
9319,9219,15-05-2023,12
5250,5150,29-06-2023,3
3086,2986,26-07-2023,1
656,556,25-05-2023,6
8156,8056,25-06-2023,12
9359,9259,10-05-2023,3
799,699,10-07-2023,1
2995,2895,16-05-2023,12
8712,8612,09-05-2023,3
5364,5264,12-07-2023,6
3519,3419,17-05-2023,3
1763,1663,13-05-2023,12
7868,7768,26-07-2023,3
8688,8588,11-07-2023,6
7841,7741,22-05-2023,1
2550,2450,26-07-2023,1
5028,4928,24-06-2023,6
3005,2905,10-05-2023,1
2374,2274,04-06-2023,3
6442,6342,04-06-2023,6
9957,9857,07-06-2023,3
8625,8525,28-06-2023,1
7721,7621,23-06-2023,3
9768,9668,06-07-2023,6
569,469,13-06-2023,3
4381,4281,24-05-2023,1
8031,7931,07-06-2023,1
654,554,30-06-2023,1
9772,9672,22-05-2023,6
8811,8711,10-06-2023,3
3332,3232,22-06-2023,3
9761,9661,20-07-2023,3
7475,7375,21-06-2023,12
1583,1483,14-06-2023,1
5781,5681,16-06-2023,3
7635,7535,16-07-2023,3
9575,9475,01-07-2023,6
3570,3470,30-05-2023,12
5454,5354,21-06-2023,1
9987,9887,28-06-2023,12
3850,3750,08-05-2023,1
3338,3238,14-06-2023,1
4187,4087,15-06-2023,3
595,495,21-07-2023,12
4409,4309,03-06-2023,6
4049,3949,13-06-2023,1
4305,4205,01-07-2023,1
2075,1975,18-07-2023,6
8483,8383,29-05-2023,6
4891,4791,26-07-2023,1
8275,8175,27-07-2023,12
2418,2318,25-07-2023,12
6271,6171,28-07-2023,6
489,389,18-06-2023,3
7595,7495,21-05-2023,3
9545,9445,03-05-2023,3
9428,9328,20-06-2023,12
8093,7993,08-07-2023,12
1218,1118,04-07-2023,3
401,301,06-06-2023,3
8633,8533,30-05-2023,12
8039,7939,03-07-2023,1
3271,3171,22-05-2023,1
1002,902,20-05-2023,1
2998,2898,03-05-2023,12
2612,2512,08-05-2023,1
4410,4310,05-05-2023,3
6166,6066,25-06-2023,6
1085,985,27-06-2023,1
7650,7550,30-06-2023,12
9051,8951,08-06-2023,1
7777,7677,28-07-2023,3
9105,9005,10-05-2023,1
2329,2229,22-06-2023,3
9699,9599,29-05-2023,6
2886,2786,17-05-2023,12
3943,3843,01-07-2023,3
9171,9071,31-05-2023,1
3584,3484,01-05-2023,6
9819,9719,12-06-2023,6
6379,6279,30-07-2023,3
1093,993,15-06-2023,12
2993,2893,06-06-2023,12
5561,5461,24-07-2023,1
5880,5780,28-05-2023,3
5386,5286,25-06-2023,12
8237,8137,29-05-2023,3
1580,1480,06-07-2023,3
1291,1191,02-06-2023,3
366,266,20-07-2023,1
8548,8448,28-06-2023,12
648,548,06-05-2023,1
5719,5619,22-06-2023,12
6723,6623,07-06-2023,12
8615,8515,16-07-2023,12
2027,1927,23-06-2023,12
5994,5894,13-07-2023,6
6283,6183,19-06-2023,3
2274,2174,11-05-2023,12
8455,8355,26-05-2023,6
1674,1574,28-06-2023,3
8680,8580,18-07-2023,1
604,504,08-05-2023,3
5014,4914,01-05-2023,1
9390,9290,08-06-2023,1
4638,4538,20-07-2023,6
6347,6247,17-05-2023,6
6360,6260,01-07-2023,1
8054,7954,19-05-2023,3
7737,7637,28-06-2023,12
2860,2760,29-05-2023,12
3953,3853,14-07-2023,1
6558,6458,19-05-2023,6
6607,6507,09-05-2023,6
2185,2085,03-07-2023,3
2178,2078,16-05-2023,6
9085,8985,08-05-2023,3
8074,7974,07-07-2023,3
5121,5021,31-07-2023,1
3795,3695,09-07-2023,12
9212,9112,12-06-2023,12
1071,971,06-07-2023,12
4856,4756,01-08-2023,3
3222,3122,20-05-2023,3
5717,5617,03-06-2023,6
9983,9883,19-05-2023,12
8602,8502,10-06-2023,6
387,287,03-06-2023,12
3761,3661,27-05-2023,3
5009,4909,19-05-2023,1
3358,3258,06-06-2023,12
9723,9623,10-06-2023,3
4817,4717,19-06-2023,1
8112,8012,24-07-2023,3
2137,2037,14-06-2023,6
5730,5630,30-07-2023,3
6331,6231,19-05-2023,3
4448,4348,28-05-2023,3
7224,7124,29-07-2023,6
6583,6483,30-07-2023,6
1141,1041,10-06-2023,3
8033,7933,04-05-2023,1
6249,6149,27-05-2023,6
3225,3125,19-07-2023,6
2161,2061,07-06-2023,12
3749,3649,25-05-2023,6
5686,5586,30-06-2023,1
4134,4034,26-07-2023,12
9339,9239,26-05-2023,6
9501,9401,31-07-2023,12
6838,6738,10-05-2023,6
10086,9986,11-05-2023,3
4056,3956,04-05-2023,12
4929,4829,31-05-2023,1
10091,9991,06-05-2023,6
9141,9041,21-07-2023,6
3602,3502,07-07-2023,1
5510,5410,11-06-2023,12
2808,2708,17-05-2023,3
8444,8344,01-05-2023,12
5788,5688,28-07-2023,12
539,439,23-06-2023,3
5037,4937,22-05-2023,12
7656,7556,13-07-2023,12
9656,9556,07-06-2023,3
4967,4867,14-06-2023,12
9387,9287,31-05-2023,1
2817,2717,19-06-2023,1
6734,6634,09-06-2023,12
7885,7785,01-07-2023,1
9535,9435,13-07-2023,1
2191,2091,09-07-2023,6
3155,3055,31-07-2023,3
2198,2098,24-06-2023,1
8973,8873,19-05-2023,3
9158,9058,22-05-2023,1
7557,7457,07-07-2023,3
7953,7853,03-05-2023,6
7888,7788,22-06-2023,3
4728,4628,16-06-2023,12
7325,7225,19-06-2023,3
4736,4636,12-05-2023,12
7429,7329,27-07-2023,12
4645,4545,19-07-2023,3
6153,6053,13-06-2023,3
3353,3253,21-05-2023,12
2313,2213,07-07-2023,12
3942,3842,07-06-2023,12
6433,6333,20-07-2023,6
8320,8220,02-05-2023,1
8657,8557,14-07-2023,12
4001,3901,06-06-2023,12
6737,6637,07-05-2023,3
895,795,22-07-2023,1
1259,1159,28-07-2023,12
6231,6131,30-06-2023,1
2876,2776,24-05-2023,6
5898,5798,27-05-2023,3
7760,7660,07-06-2023,12
9081,8981,29-05-2023,1
8661,8561,13-07-2023,1
7643,7543,15-06-2023,6
5437,5337,01-05-2023,3
5996,5896,09-05-2023,1
1328,1228,27-06-2023,6
6061,5961,17-06-2023,1
3470,3370,03-05-2023,12
6711,6611,31-05-2023,1
1991,1891,08-07-2023,12
1586,1486,28-06-2023,3
9148,9048,04-05-2023,12
2088,1988,27-07-2023,12
8168,8068,14-07-2023,6
7376,7276,05-07-2023,3
2772,2672,04-07-2023,6
4425,4325,25-06-2023,1
469,369,09-07-2023,12
7401,7301,04-06-2023,12
4463,4363,15-06-2023,1
4216,4116,25-07-2023,1
192,92,21-07-2023,12
6775,6675,27-07-2023,12
2383,2283,18-07-2023,1
7876,7776,22-05-2023,1
6187,6087,06-06-2023,3
5338,5238,12-07-2023,6
8437,8337,23-06-2023,12
3689,3589,01-08-2023,12
4222,4122,03-06-2023,1
9704,9604,29-05-2023,1
6897,6797,01-07-2023,6
1959,1859,22-05-2023,6
2540,2440,12-05-2023,12
8238,8138,02-06-2023,3
3717,3617,07-07-2023,6
6598,6498,18-06-2023,12
2115,2015,22-05-2023,3
4202,4102,14-07-2023,6
9639,9539,19-05-2023,6
5394,5294,09-06-2023,1
227,127,29-05-2023,6
2762,2662,20-06-2023,3
3574,3474,21-07-2023,6
3479,3379,10-07-2023,1
8724,8624,21-07-2023,6
6680,6580,12-06-2023,3
5418,5318,16-07-2023,12
6034,5934,11-05-2023,6
8703,8603,15-06-2023,1
2164,2064,22-07-2023,12
1613,1513,03-07-2023,6
10087,9987,15-05-2023,12
9312,9212,21-07-2023,3
4357,4257,21-05-2023,12
1518,1418,05-07-2023,6
3803,3703,26-05-2023,12
