payment_id,subscription_id,amount,payment_date
4372,3411,1539.99,2023-07-23
4373,3412,3.99,2023-05-07
4374,3412,3.99,2023-06-06
4375,3412,3.99,2023-07-06
4376,3413,22.49,2023-07-31
4377,3414,19.99,2023-07-09
4378,3415,4.49,2023-07-17
4379,3416,3899.0,2023-07-13
4380,3417,19.99,2023-06-16
4381,3418,3899.0,2023-05-30
4382,3419,3.99,2023-05-16
4383,3419,3.99,2023-06-15
4384,3419,3.99,2023-07-15
4385,3420,59.99,2023-05-06
4386,3421,6.49,2023-06-13
4387,3421,6.49,2023-07-13
4388,3422,5299.99,2023-05-07
4389,3423,499.0,2023-06-30
4390,3423,499.0,2023-07-30
4391,3424,5299.99,2023-06-13
4392,3425,42.99,2023-07-11
4393,3426,22.49,2023-05-25
4394,3427,12.49,2023-06-25
4395,3428,3.99,2023-07-19
4396,3429,37.99,2023-05-18
4397,3430,548.99,2023-05-25
4398,3430,548.99,2023-06-24
4399,3430,548.99,2023-07-24
4400,3432,4.99,2023-06-10
4401,3432,4.99,2023-07-10
4402,3433,1539.99,2023-05-03
4403,3434,22.49,2023-06-15
4404,3435,17.99,2023-06-13
4405,3436,4.99,2023-07-10
4406,3437,19.99,2023-07-18
4407,3438,12.49,2023-05-21
4408,3439,12.49,2023-05-22
4409,3440,499.0,2023-06-26
4410,3440,499.0,2023-07-26
4411,3441,5299.99,2023-05-06
4412,3442,47.99,2023-07-14
4413,3443,10.99,2023-05-24
4414,3444,19.99,2023-07-04
4415,3445,548.99,2023-05-23
4416,3445,548.99,2023-06-22
4417,3445,548.99,2023-07-22
4418,3446,19.99,2023-06-16
4419,3447,22.49,2023-07-25
4420,3448,19.99,2023-05-15
4421,3449,3899.0,2023-05-22
4422,3451,13.99,2023-05-25
4423,3452,12.49,2023-07-05
4424,3453,59.99,2023-06-25
4425,3454,47.99,2023-07-31
4426,3455,3899.0,2023-05-02
4427,3456,10.99,2023-06-10
4428,3457,4.49,2023-05-12
4429,3457,4.49,2023-06-11
4430,3457,4.49,2023-07-11
4431,3458,10.99,2023-07-02
4432,3459,17.99,2023-05-25
4433,3460,10.99,2023-05-27
4434,3461,6.49,2023-05-29
4435,3461,6.49,2023-06-28
4436,3461,6.49,2023-07-28
4437,3462,12.49,2023-07-11
4438,3463,5299.99,2023-06-05
4439,3464,1539.99,2023-06-10
4440,3465,1999.0,2023-07-26
4441,3466,31.99,2023-05-14
4442,3467,1539.99,2023-06-10
4443,3468,3899.0,2023-06-06
4444,3469,13.99,2023-07-16
4445,3470,37.99,2023-05-03
4446,3471,47.99,2023-07-09
4447,3472,548.99,2023-07-22
4448,3473,47.99,2023-07-23
4449,3474,3.99,2023-05-17
4450,3474,3.99,2023-06-16
4451,3474,3.99,2023-07-16
4452,3475,10.99,2023-07-07
4453,3476,2749.99,2023-05-18
4454,3477,42.99,2023-07-22
4455,3478,5299.99,2023-05-09
4456,3479,4.49,2023-07-10
4457,3480,42.99,2023-05-09
4458,3481,2749.99,2023-05-28
4459,3482,17.99,2023-06-26
4460,3483,22.49,2023-07-19
4461,3484,42.99,2023-06-07
4462,3485,37.99,2023-06-19
4463,3486,12.49,2023-05-28
4464,3487,6.49,2023-06-19
4465,3487,6.49,2023-07-19
4466,3488,17.99,2023-07-30
4467,3489,13.99,2023-07-06
4468,3490,17.99,2023-05-31
4469,3491,31.99,2023-07-31
4470,3492,4.99,2023-06-20
4471,3492,4.99,2023-07-20
4472,3493,59.99,2023-07-29
4473,3494,10.99,2023-07-17
4474,3495,13.99,2023-07-01
4475,3496,10.99,2023-06-05
4476,3497,31.99,2023-07-23
4477,3498,1539.99,2023-07-16
4478,3499,10.99,2023-05-01
4479,3499,10.99,2023-07-30
4480,3500,1539.99,2023-06-14
4481,3501,1539.99,2023-06-18
4482,3502,59.99,2023-07-05
4483,3503,13.99,2023-07-05
4484,3504,4.99,2023-06-02
4485,3504,4.99,2023-07-02
4486,3505,10.99,2023-07-13
4487,3506,5299.99,2023-07-22
4488,3507,24.99,2023-06-30
4489,3508,4.99,2023-05-11
4490,3508,4.99,2023-06-10
4491,3508,4.99,2023-07-10
4492,3509,5299.99,2023-06-05
4493,3510,548.99,2023-05-25
4494,3510,548.99,2023-06-24
4495,3510,548.99,2023-07-24
4496,3511,1199.0,2023-07-26
4497,3512,19.99,2023-06-06
4498,3513,548.99,2023-05-28
4499,3513,548.99,2023-06-27
4500,3513,548.99,2023-07-27
4501,3514,3899.0,2023-05-22
4502,3515,4.49,2023-06-17
4503,3515,4.49,2023-07-17
4504,3516,10.99,2023-06-04
4505,3517,5299.99,2023-06-04
4506,3518,5299.99,2023-07-11
4507,3519,17.99,2023-05-17
4508,3520,3.99,2023-06-16
4509,3520,3.99,2023-07-16
4510,3521,19.99,2023-06-09
4511,3522,22.49,2023-05-17
4512,3523,2749.99,2023-05-03
4513,3524,47.99,2023-07-25
4514,3525,3899.0,2023-06-21
4515,3526,24.99,2023-07-08
4516,3527,1999.0,2023-06-22
4517,3528,13.99,2023-06-01
4518,3529,42.99,2023-06-07
4519,3530,1999.0,2023-05-02
4520,3531,1539.99,2023-06-03
4521,3532,37.99,2023-07-13
4522,3533,59.99,2023-05-08
4523,3534,22.49,2023-06-14
4524,3535,5299.99,2023-06-14
4525,3536,12.49,2023-06-03
4526,3537,19.99,2023-07-14
4527,3538,10.99,2023-06-01
4528,3539,59.99,2023-07-14
4529,3540,548.99,2023-07-22
4530,3541,31.99,2023-06-01
4531,3542,59.99,2023-07-13
4532,3543,3899.0,2023-06-28
4533,3544,4.49,2023-06-26
4534,3544,4.49,2023-07-26
4535,3545,10.99,2023-07-20
4536,3546,499.0,2023-05-23
4537,3546,499.0,2023-06-22
4538,3546,499.0,2023-07-22
4539,3547,1539.99,2023-05-29
4540,3548,1999.0,2023-06-10
4541,3549,13.99,2023-05-31
4542,3550,10.99,2023-05-30
4543,3551,42.99,2023-06-18
4544,3552,31.99,2023-05-25
4545,3553,12.49,2023-06-04
4546,3554,6.49,2023-07-28
4547,3555,3.99,2023-05-15
4548,3555,3.99,2023-06-14
4549,3555,3.99,2023-07-14
4550,3556,37.99,2023-06-27
4551,3557,10.99,2023-07-01
4552,3558,548.99,2023-05-05
4553,3558,548.99,2023-06-04
4554,3558,548.99,2023-07-04
4555,3559,1199.0,2023-05-03
4556,3560,17.99,2023-05-31
4557,3561,19.99,2023-05-31
4558,3562,12.49,2023-07-18
4559,3563,499.0,2023-05-20
4560,3563,499.0,2023-06-19
4561,3563,499.0,2023-07-19
4562,3564,2749.99,2023-05-24
4563,3565,10.99,2023-07-26
4564,3566,2749.99,2023-05-05
4565,3567,499.0,2023-06-08
4566,3567,499.0,2023-07-08
4567,3568,59.99,2023-06-04
4568,3569,22.49,2023-05-01
4569,3570,42.99,2023-05-30
4570,3571,59.99,2023-05-18
4571,3572,5299.99,2023-06-06
4572,3573,47.99,2023-06-25
4573,3574,1999.0,2023-07-21
4574,3575,42.99,2023-05-13
4575,3576,3899.0,2023-07-17
4576,3577,37.99,2023-07-09
4577,3578,4.49,2023-05-03
4578,3578,4.49,2023-06-02
4579,3578,4.49,2023-07-02
4580,3579,12.49,2023-07-07
4581,3580,12.49,2023-06-24
4582,3581,499.0,2023-05-20
4583,3581,499.0,2023-06-19
4584,3581,499.0,2023-07-19
4585,3582,5299.99,2023-05-20
4586,3583,1999.0,2023-06-26
4587,3584,22.49,2023-05-01
4588,3585,59.99,2023-05-17
4589,3586,17.99,2023-05-02
4590,3586,17.99,2023-07-31
4591,3587,1199.0,2023-07-02
4592,3588,499.0,2023-07-09
4593,3589,19.99,2023-05-07
4594,3590,6.49,2023-05-19
4595,3590,6.49,2023-06-18
4596,3590,6.49,2023-07-18
4597,3591,2749.99,2023-07-26
4598,3592,3.99,2023-06-27
4599,3592,3.99,2023-07-27
4600,3593,24.99,2023-06-03
4601,3594,2749.99,2023-05-25
4602,3595,2749.99,2023-05-02
4603,3596,13.99,2023-07-19
4604,3597,10.99,2023-07-09
4605,3598,1999.0,2023-06-15
4606,3599,6.49,2023-06-17
4607,3599,6.49,2023-07-17
4608,3600,4.99,2023-07-18
4609,3601,13.99,2023-07-22
4610,3602,548.99,2023-07-07
4611,3603,59.99,2023-05-14
4612,3604,548.99,2023-05-29
4613,3604,548.99,2023-06-28
4614,3604,548.99,2023-07-28
4615,3605,6.49,2023-06-03
4616,3605,6.49,2023-07-03
4617,3606,3.99,2023-07-08
4618,3607,1539.99,2023-05-21
4619,3608,19.99,2023-05-01
4620,3609,6.49,2023-06-08
4621,3609,6.49,2023-07-08
4622,3610,22.49,2023-07-21
4623,3611,22.49,2023-06-15
4624,3612,19.99,2023-05-20
4625,3613,24.99,2023-05-07
4626,3614,1539.99,2023-05-23
4627,3615,1539.99,2023-06-21
4628,3616,1199.0,2023-07-30
4629,3617,499.0,2023-05-28
4630,3617,499.0,2023-06-27
4631,3617,499.0,2023-07-27
4632,3618,1999.0,2023-06-05
4633,3619,19.99,2023-07-02
4634,3620,10.99,2023-06-14
4635,3621,4.99,2023-05-22
4636,3621,4.99,2023-06-21
4637,3621,4.99,2023-07-21
4638,3622,47.99,2023-06-26
4639,3623,3899.0,2023-07-25
4640,3624,1539.99,2023-07-08
4641,3625,4.49,2023-07-13
4642,3626,47.99,2023-07-24
4643,3627,1199.0,2023-05-21
4644,3628,4.49,2023-06-06
4645,3628,4.49,2023-07-06
4646,3629,4.99,2023-06-05
4647,3629,4.99,2023-07-05
4648,3630,37.99,2023-07-28
4649,3631,4.49,2023-05-09
4650,3631,4.49,2023-06-08
4651,3631,4.49,2023-07-08
4652,3632,6.49,2023-05-04
4653,3632,6.49,2023-06-03
4654,3632,6.49,2023-07-03
4655,3633,3899.0,2023-06-30
4656,3634,1539.99,2023-05-07
4657,3635,59.99,2023-07-21
4658,3636,499.0,2023-05-13
4659,3636,499.0,2023-06-12
4660,3636,499.0,2023-07-12
4661,3637,499.0,2023-07-26
4662,3638,1999.0,2023-07-26
4663,3639,5299.99,2023-06-17
4664,3640,13.99,2023-06-28
4665,3641,3.99,2023-06-01
4666,3641,3.99,2023-07-01
4667,3641,3.99,2023-07-31
4668,3642,13.99,2023-07-10
4669,3643,6.49,2023-06-10
4670,3643,6.49,2023-07-10
4671,3644,47.99,2023-06-15
4672,3645,4.49,2023-05-05
4673,3645,4.49,2023-06-04
4674,3645,4.49,2023-07-04
4675,3646,548.99,2023-06-14
4676,3646,548.99,2023-07-14
4677,3647,17.99,2023-05-30
4678,3648,4.99,2023-06-14
4679,3648,4.99,2023-07-14
4680,3649,548.99,2023-05-02
4681,3649,548.99,2023-06-01
4682,3649,548.99,2023-07-01
4683,3649,548.99,2023-07-31
4684,3650,2749.99,2023-05-13
4685,3651,4.49,2023-06-19
4686,3651,4.49,2023-07-19
4687,3652,1999.0,2023-06-27
4688,3653,37.99,2023-07-29
4689,3654,3899.0,2023-07-29
4690,3655,22.49,2023-05-29
4691,3656,6.49,2023-07-23
4692,3657,499.0,2023-07-05
4693,3658,1199.0,2023-06-10
4694,3659,499.0,2023-07-10
4695,3660,12.49,2023-07-04
4696,3661,31.99,2023-07-01
4697,3662,1199.0,2023-05-11
4698,3663,42.99,2023-06-08
4699,3664,4.99,2023-07-20
4700,3665,5299.99,2023-07-18
4701,3666,499.0,2023-06-21
4702,3666,499.0,2023-07-21
4703,3667,17.99,2023-07-13
4704,3668,5299.99,2023-07-11
4705,3669,17.99,2023-05-25
4706,3670,548.99,2023-05-26
4707,3670,548.99,2023-06-25
4708,3670,548.99,2023-07-25
4709,3671,22.49,2023-05-25
4710,3672,499.0,2023-06-16
4711,3672,499.0,2023-07-16
4712,3673,1539.99,2023-07-14
4713,3674,42.99,2023-05-07
4714,3675,4.99,2023-05-27
4715,3675,4.99,2023-06-26
4716,3675,4.99,2023-07-26
4717,3676,499.0,2023-07-06
4718,3677,31.99,2023-05-18
4719,3678,5299.99,2023-06-04
4720,3679,4.99,2023-06-22
4721,3679,4.99,2023-07-22
4722,3680,1199.0,2023-05-04
4723,3681,499.0,2023-06-02
4724,3681,499.0,2023-07-02
4725,3682,24.99,2023-06-26
4726,3683,42.99,2023-05-29
4727,3684,1999.0,2023-06-24
4728,3685,47.99,2023-07-01
4729,3686,1999.0,2023-05-10
4730,3687,37.99,2023-06-01
4731,3688,3899.0,2023-07-12
4732,3690,1199.0,2023-06-25
4733,3691,3.99,2023-06-24
4734,3691,3.99,2023-07-24
4735,3692,59.99,2023-07-06
4736,3693,22.49,2023-06-11
4737,3694,3899.0,2023-06-24
4738,3695,13.99,2023-06-26
4739,3696,6.49,2023-07-04
4740,3697,13.99,2023-07-20
4741,3698,24.99,2023-07-15
4742,3699,5299.99,2023-06-23
4743,3700,4.99,2023-07-12
4744,3701,4.49,2023-06-29
4745,3701,4.49,2023-07-29
4746,3702,42.99,2023-06-02
4747,3703,17.99,2023-06-20
4748,3704,4.99,2023-05-11
4749,3704,4.99,2023-06-10
4750,3704,4.99,2023-07-10
4751,3706,3899.0,2023-06-19
4752,3707,4.49,2023-06-11
4753,3707,4.49,2023-07-11
4754,3708,47.99,2023-07-12
4755,3709,47.99,2023-05-27
4756,3710,42.99,2023-06-07
4757,3711,13.99,2023-06-26
4758,3712,31.99,2023-06-24
4759,3713,22.49,2023-06-20
4760,3714,3.99,2023-06-01
4761,3714,3.99,2023-07-01
4762,3714,3.99,2023-07-31
4763,3715,22.49,2023-07-15
4764,3716,19.99,2023-05-09
4765,3717,22.49,2023-07-07
4766,3718,22.49,2023-05-04
4767,3719,499.0,2023-06-23
4768,3719,499.0,2023-07-23
4769,3720,31.99,2023-07-24
4770,3721,3.99,2023-05-26
4771,3721,3.99,2023-06-25
4772,3721,3.99,2023-07-25
4773,3722,2749.99,2023-05-12
4774,3723,499.0,2023-06-03
4775,3723,499.0,2023-07-03
4776,3724,17.99,2023-06-15
4777,3725,4.99,2023-05-05
4778,3725,4.99,2023-06-04
4779,3725,4.99,2023-07-04
4780,3726,4.99,2023-05-15
4781,3726,4.99,2023-06-14
4782,3726,4.99,2023-07-14
4783,3727,1199.0,2023-06-10
4784,3728,10.99,2023-05-29
4785,3729,548.99,2023-06-22
4786,3729,548.99,2023-07-22
4787,3730,499.0,2023-07-16
4788,3731,22.49,2023-05-19
4789,3732,37.99,2023-07-19
4790,3733,10.99,2023-06-21
4791,3734,10.99,2023-07-10
4792,3735,1539.99,2023-06-27
4793,3736,59.99,2023-06-21
4794,3737,3899.0,2023-05-23
4795,3738,22.49,2023-07-29
4796,3739,24.99,2023-06-08
4797,3740,1539.99,2023-06-24
4798,3741,5299.99,2023-06-24
4799,3742,3.99,2023-05-16
4800,3742,3.99,2023-06-15
4801,3742,3.99,2023-07-15
4802,3743,59.99,2023-07-07
4803,3744,13.99,2023-06-14
4804,3745,59.99,2023-07-17
4805,3746,3.99,2023-07-27
4806,3747,37.99,2023-05-15
4807,3748,548.99,2023-07-08
4808,3749,1999.0,2023-05-25
4809,3750,6.49,2023-05-08
4810,3750,6.49,2023-06-07
4811,3750,6.49,2023-07-07
4812,3751,42.99,2023-06-09
4813,3752,12.49,2023-05-03
4814,3753,47.99,2023-05-27
4815,3754,1539.99,2023-05-28
4816,3755,3899.0,2023-06-01
4817,3756,47.99,2023-07-01
4818,3757,31.99,2023-07-31
4819,3758,31.99,2023-06-30
4820,3759,13.99,2023-06-11
4821,3760,1199.0,2023-07-28
4822,3761,1539.99,2023-05-27
4823,3762,3.99,2023-05-20
4824,3762,3.99,2023-06-19
4825,3762,3.99,2023-07-19
4826,3763,499.0,2023-05-29
4827,3763,499.0,2023-06-28
4828,3763,499.0,2023-07-28
4829,3764,4.99,2023-07-11
4830,3765,5299.99,2023-05-24
4831,3766,19.99,2023-05-18
4832,3767,47.99,2023-07-12
4833,3768,13.99,2023-05-19
4834,3769,10.99,2023-07-03
4835,3770,5299.99,2023-07-28
4836,3771,4.99,2023-07-10
4837,3772,59.99,2023-07-02
4838,3773,31.99,2023-05-21
4839,3774,31.99,2023-07-23
4840,3775,47.99,2023-07-10
4841,3776,13.99,2023-05-02
4842,3776,13.99,2023-07-31
4843,3777,59.99,2023-05-26
4844,3778,37.99,2023-06-17
4845,3779,2749.99,2023-05-03
4846,3780,4.49,2023-06-11
4847,3780,4.49,2023-07-11
4848,3781,1199.0,2023-07-04
4849,3782,3.99,2023-06-29
4850,3782,3.99,2023-07-29
4851,3783,548.99,2023-05-03
4852,3783,548.99,2023-06-02
4853,3783,548.99,2023-07-02
4854,3784,3899.0,2023-07-06
4855,3785,1199.0,2023-07-29
4856,3786,17.99,2023-05-01
4857,3786,17.99,2023-07-30
4858,3787,42.99,2023-06-05
4859,3788,3.99,2023-06-20
4860,3788,3.99,2023-07-20
4861,3789,10.99,2023-05-03
4862,3790,42.99,2023-07-08
4863,3791,2749.99,2023-05-15
4864,3792,19.99,2023-06-16
4865,3793,1999.0,2023-05-03
4866,3794,19.99,2023-06-21
4867,3795,37.99,2023-07-09
4868,3796,12.49,2023-07-08
4869,3797,1999.0,2023-05-07
4870,3798,19.99,2023-06-07
4871,3799,22.49,2023-06-17
4872,3800,548.99,2023-07-01
4873,3800,548.99,2023-07-31
4874,3801,10.99,2023-07-01
4875,3802,4.99,2023-05-08
4876,3802,4.99,2023-06-07
4877,3802,4.99,2023-07-07
4878,3803,42.99,2023-05-26
4879,3804,59.99,2023-05-28
4880,3805,3899.0,2023-06-21
4881,3806,13.99,2023-06-28
4882,3807,3.99,2023-06-22
4883,3807,3.99,2023-07-22
4884,3808,24.99,2023-06-20
4885,3809,499.0,2023-07-08
4886,3810,499.0,2023-07-03
4887,3811,6.49,2023-07-17
4888,3812,31.99,2023-07-15
4889,3813,1999.0,2023-06-24
4890,3814,17.99,2023-07-01
4891,3815,499.0,2023-07-02
4892,3816,1199.0,2023-06-12
4893,3817,5299.99,2023-06-24
4894,3818,5299.99,2023-07-06
4895,3819,1199.0,2023-07-19
4896,3820,1199.0,2023-07-20
4897,3821,499.0,2023-06-30
4898,3821,499.0,2023-07-30
4899,3822,2749.99,2023-06-28
4900,3823,59.99,2023-05-13
4901,3824,4.49,2023-05-28
4902,3824,4.49,2023-06-27
4903,3824,4.49,2023-07-27
4904,3825,5299.99,2023-07-28
4905,3826,2749.99,2023-06-24
4906,3827,47.99,2023-05-12
4907,3828,31.99,2023-06-08
4908,3829,37.99,2023-07-21
4909,3830,2749.99,2023-07-17
4910,3831,3899.0,2023-07-05
4911,3832,19.99,2023-05-17
4912,3833,42.99,2023-07-20
4913,3834,6.49,2023-06-23
4914,3834,6.49,2023-07-23
4915,3835,59.99,2023-05-20
4916,3836,1199.0,2023-05-02
4917,3836,1199.0,2023-07-31
4918,3837,1539.99,2023-07-16
4919,3838,12.49,2023-06-18
4920,3839,1199.0,2023-05-16
4921,3840,47.99,2023-07-19
4922,3841,499.0,2023-06-30
4923,3841,499.0,2023-07-30
4924,3842,12.49,2023-06-16
4925,3843,59.99,2023-05-27
4926,3844,1199.0,2023-07-27
4927,3845,499.0,2023-06-22
4928,3845,499.0,2023-07-22
4929,3846,24.99,2023-07-23
4930,3847,42.99,2023-05-24
4931,3848,6.49,2023-07-03
4932,3849,24.99,2023-05-28
4933,3850,548.99,2023-05-08
4934,3850,548.99,2023-06-07
4935,3850,548.99,2023-07-07
4936,3851,6.49,2023-06-07
4937,3851,6.49,2023-07-07
4938,3853,2749.99,2023-06-18
4939,3854,5299.99,2023-07-15
4940,3855,4.49,2023-05-27
4941,3855,4.49,2023-06-26
4942,3855,4.49,2023-07-26
4943,3856,19.99,2023-07-21
4944,3857,24.99,2023-07-22
4945,3858,3899.0,2023-07-25
4946,3859,22.49,2023-06-04
4947,3860,6.49,2023-06-23
4948,3860,6.49,2023-07-23
4949,3861,499.0,2023-05-25
4950,3861,499.0,2023-06-24
4951,3861,499.0,2023-07-24
4952,3862,6.49,2023-05-23
4953,3862,6.49,2023-06-22
4954,3862,6.49,2023-07-22
4955,3863,4.99,2023-07-07
4956,3864,6.49,2023-05-06
4957,3864,6.49,2023-06-05
4958,3864,6.49,2023-07-05
4959,3865,17.99,2023-06-22
4960,3866,548.99,2023-05-17
4961,3866,548.99,2023-06-16
4962,3866,548.99,2023-07-16
4963,3867,17.99,2023-05-01
4964,3867,17.99,2023-07-30
4965,3868,24.99,2023-07-24
4966,3869,59.99,2023-07-01
4967,3870,4.49,2023-05-30
4968,3870,4.49,2023-06-29
4969,3870,4.49,2023-07-29
4970,3871,3899.0,2023-05-22
4971,3872,19.99,2023-07-17
4972,3873,24.99,2023-07-27
4973,3874,17.99,2023-07-18
4974,3875,10.99,2023-05-31
4975,3876,24.99,2023-05-07
4976,3877,13.99,2023-06-10
4977,3878,3.99,2023-07-12
4978,3879,4.49,2023-07-06
4979,3880,19.99,2023-07-06
4980,3881,4.99,2023-06-17
4981,3881,4.99,2023-07-17
4982,3882,1539.99,2023-06-05
4983,3883,1539.99,2023-06-13
4984,3884,1539.99,2023-06-28
4985,3885,13.99,2023-05-31
4986,3886,24.99,2023-07-01
4987,3887,59.99,2023-06-04
4988,3888,548.99,2023-06-15
4989,3888,548.99,2023-07-15
4990,3889,548.99,2023-07-17
4991,3890,24.99,2023-05-12
4992,3891,31.99,2023-05-24
4993,3892,59.99,2023-06-25
4994,3893,4.99,2023-07-21
4995,3894,1999.0,2023-06-29
4996,3895,2749.99,2023-06-24
4997,3896,13.99,2023-07-11
4998,3897,499.0,2023-07-01
4999,3897,499.0,2023-07-31
5000,3898,59.99,2023-05-07
5001,3899,548.99,2023-06-08
5002,3899,548.99,2023-07-08
5003,3900,31.99,2023-07-23
5004,3901,59.99,2023-05-23
5005,3902,6.49,2023-07-14
5006,3903,10.99,2023-06-17
5007,3904,37.99,2023-06-19
5008,3905,1199.0,2023-05-21
5009,3906,4.49,2023-06-08
5010,3906,4.49,2023-07-08
5011,3907,5299.99,2023-07-30
5012,3908,47.99,2023-05-04
5013,3909,24.99,2023-07-07
5014,3910,17.99,2023-05-06
5015,3911,59.99,2023-05-07
5016,3912,22.49,2023-06-05
5017,3913,1999.0,2023-06-15
5018,3914,17.99,2023-05-31
5019,3915,3.99,2023-07-16
5020,3916,3899.0,2023-07-25
5021,3917,4.99,2023-07-23
5022,3918,499.0,2023-07-27
5023,3919,10.99,2023-07-21
5024,3920,59.99,2023-05-11
5025,3921,6.49,2023-06-02
5026,3921,6.49,2023-07-02
5027,3922,10.99,2023-05-31
5028,3923,31.99,2023-07-21
5029,3924,31.99,2023-07-09
5030,3925,42.99,2023-06-14
5031,3926,24.99,2023-05-05
5032,3927,3.99,2023-07-20
5033,3928,31.99,2023-06-27
5034,3929,17.99,2023-05-10
5035,3930,24.99,2023-07-31
5036,3931,10.99,2023-06-06
5037,3932,13.99,2023-05-12
5038,3933,3.99,2023-07-26
5039,3934,4.99,2023-07-02
5040,3935,4.99,2023-06-20
5041,3935,4.99,2023-07-20
5042,3936,6.49,2023-07-21
5043,3937,19.99,2023-06-29
5044,3938,19.99,2023-05-28
5045,3939,3.99,2023-07-20
5046,3940,37.99,2023-06-27
5047,3941,6.49,2023-05-04
5048,3941,6.49,2023-06-03
5049,3941,6.49,2023-07-03
5050,3942,37.99,2023-06-07
5051,3943,1199.0,2023-07-01
5052,3944,22.49,2023-05-01
5053,3945,12.49,2023-07-18
5054,3946,3899.0,2023-06-05
5055,3947,37.99,2023-06-04
5056,3948,31.99,2023-05-22
5057,3949,4.99,2023-05-23
5058,3949,4.99,2023-06-22
5059,3949,4.99,2023-07-22
5060,3950,1199.0,2023-05-23
5061,3951,548.99,2023-06-12
5062,3951,548.99,2023-07-12
5063,3952,59.99,2023-06-11
5064,3953,4.99,2023-07-14
5065,3954,5299.99,2023-07-25
5066,3955,1539.99,2023-05-27
5067,3956,12.49,2023-05-26
5068,3957,3.99,2023-05-20
5069,3957,3.99,2023-06-19
5070,3957,3.99,2023-07-19
5071,3958,47.99,2023-06-02
5072,3959,42.99,2023-06-10
5073,3960,37.99,2023-05-22
5074,3961,59.99,2023-05-30
5075,3962,3.99,2023-06-03
5076,3962,3.99,2023-07-03
5077,3963,4.49,2023-06-01
5078,3963,4.49,2023-07-01
5079,3963,4.49,2023-07-31
5080,3964,3.99,2023-05-31
5081,3964,3.99,2023-06-30
5082,3964,3.99,2023-07-30
5083,3965,42.99,2023-06-29
5084,3966,22.49,2023-07-20
5085,3967,4.99,2023-06-16
5086,3967,4.99,2023-07-16
5087,3968,499.0,2023-07-24
5088,3969,19.99,2023-06-24
5089,3970,31.99,2023-06-28
5090,3971,17.99,2023-07-03
5091,3972,19.99,2023-06-27
5092,3973,24.99,2023-07-18
5093,3974,6.49,2023-06-25
5094,3974,6.49,2023-07-25
5095,3975,12.49,2023-07-16
5096,3976,6.49,2023-07-26
5097,3977,37.99,2023-07-22
5098,3978,1199.0,2023-07-24
5099,3979,1539.99,2023-07-31
5100,3980,12.49,2023-05-09
5101,3981,499.0,2023-07-26
5102,3982,42.99,2023-07-10
5103,3983,5299.99,2023-06-16
5104,3984,13.99,2023-06-18
5105,3985,13.99,2023-07-04
5106,3986,17.99,2023-07-25
5107,3987,42.99,2023-05-27
5108,3988,17.99,2023-07-11
5109,3989,499.0,2023-06-19
5110,3989,499.0,2023-07-19
5111,3990,5299.99,2023-07-16
5112,3991,4.99,2023-06-03
5113,3991,4.99,2023-07-03
5114,3992,31.99,2023-07-12
5115,3993,22.49,2023-06-07
5116,3994,2749.99,2023-05-31
5117,3995,1199.0,2023-06-08
5118,3996,548.99,2023-05-15
5119,3996,548.99,2023-06-14
5120,3996,548.99,2023-07-14
5121,3997,22.49,2023-07-21
5122,3998,37.99,2023-05-22
5123,3999,24.99,2023-05-17
5124,4000,2749.99,2023-07-31
5125,4001,3899.0,2023-06-06
5126,4002,6.49,2023-07-31
5127,4003,3.99,2023-05-09
5128,4003,3.99,2023-06-08
5129,4003,3.99,2023-07-08
5130,4004,1539.99,2023-05-11
5131,4005,3.99,2023-05-30
5132,4005,3.99,2023-06-29
5133,4005,3.99,2023-07-29
5134,4006,13.99,2023-07-04
5135,4007,499.0,2023-07-17
5136,4008,499.0,2023-05-15
5137,4008,499.0,2023-06-14
5138,4008,499.0,2023-07-14
5139,4009,5299.99,2023-07-27
5140,4010,2749.99,2023-07-10
5141,4011,10.99,2023-07-27
5142,4012,499.0,2023-06-11
5143,4012,499.0,2023-07-11
5144,4013,4.49,2023-06-26
5145,4013,4.49,2023-07-26
5146,4014,17.99,2023-06-08
5147,4015,5299.99,2023-07-08
5148,4016,1539.99,2023-05-24
5149,4017,59.99,2023-05-20
5150,4018,5299.99,2023-07-07
5151,4019,3.99,2023-06-21
5152,4019,3.99,2023-07-21
5153,4020,499.0,2023-07-10
5154,4021,47.99,2023-07-11
5155,4022,37.99,2023-06-15
5156,4023,19.99,2023-06-11
5157,4024,5299.99,2023-07-09
5158,4025,499.0,2023-06-27
5159,4025,499.0,2023-07-27
5160,4026,24.99,2023-06-18
5161,4027,1999.0,2023-05-07
5162,4028,1539.99,2023-07-21
5163,4029,47.99,2023-05-24
5164,4030,24.99,2023-06-08
5165,4031,3.99,2023-05-06
5166,4031,3.99,2023-06-05
5167,4031,3.99,2023-07-05
5168,4032,1999.0,2023-06-22
5169,4033,499.0,2023-05-20
5170,4033,499.0,2023-06-19
5171,4033,499.0,2023-07-19
5172,4034,31.99,2023-05-30
5173,4035,2749.99,2023-06-14
5174,4036,37.99,2023-06-08
5175,4037,10.99,2023-07-01
5176,4038,24.99,2023-07-08
5177,4039,24.99,2023-05-29
5178,4040,22.49,2023-05-14
5179,4041,10.99,2023-07-13
5180,4042,42.99,2023-05-30
5181,4043,24.99,2023-06-12
5182,4044,22.49,2023-06-05
5183,4045,22.49,2023-07-24
5184,4046,42.99,2023-06-09
