trade_id,client_id,salesperson_id,trade_date,facevalue,actual_revenue,churn_date
1877,489,6,2023-03-26,226410,148863,2023-08-08
1878,718,2,2023-04-08,223891,227906,
1879,30,16,2023-08-06,904566,916183,
1880,104,69,2023-08-08,942074,844131,2023-08-10
1881,639,65,2022-10-28,136410,157239,
1882,245,12,2023-04-25,867127,146321,2023-05-04
1883,519,67,2023-04-04,279284,325644,
1884,414,28,2023-04-17,837621,443059,2023-06-01
1885,718,51,2023-03-01,777808,796216,
1886,300,29,2023-07-27,364137,396643,
1887,365,20,2023-03-27,53723,75469,
1888,294,10,2023-04-01,607499,467484,2023-05-18
1889,41,56,2023-08-05,85834,115613,
1890,19,35,2023-01-15,806709,779490,2023-05-31
1891,382,60,2023-03-09,591828,78494,2023-05-24
1892,110,39,2022-10-19,74125,80800,
1893,55,7,2023-08-01,521968,378803,2023-08-03
1894,681,34,2023-04-07,815298,655025,2023-06-17
1895,19,41,2022-12-21,972481,709507,2023-08-08
1896,655,57,2022-12-12,446661,472595,
1897,300,68,2023-07-31,508237,534303,
1898,164,31,2023-05-24,361056,366504,
1899,496,52,2023-07-30,797099,733844,2023-08-01
1900,94,8,2023-04-18,988415,773505,2023-06-29
1901,29,63,2023-04-27,754813,725888,2023-06-14
1902,725,22,2023-06-11,702086,715127,
1903,242,5,2023-06-23,213504,242274,
1904,312,25,2023-07-15,613748,341426,2023-07-16
1905,219,50,2023-01-03,813546,826152,
1906,167,5,2023-07-28,578798,524762,2023-08-01
1907,49,9,2022-10-02,192492,69720,2023-02-02
1908,183,34,2023-05-29,710626,398810,2023-07-21
1909,570,41,2023-07-18,249657,284381,
1910,18,71,2023-04-10,785214,600379,2023-07-31
1911,386,7,2023-04-29,580609,282892,2023-07-06
1912,683,29,2023-08-08,586408,559117,2023-08-09
1913,636,11,2023-04-04,149666,150437,
1914,600,59,2023-07-27,241723,254092,
1915,553,52,2023-08-06,156082,183911,
1916,320,49,2023-01-30,918542,540813,2023-03-26
1917,519,34,2023-04-27,748495,390160,2023-08-03
1918,240,50,2023-06-15,399435,414261,
1919,42,55,2022-12-27,335091,337963,
1920,396,21,2023-07-29,668604,678911,
1921,529,16,2023-04-02,762284,769448,
1922,144,40,2023-07-22,898757,905647,
1923,305,51,2023-07-13,247572,130172,2023-07-29
1924,279,64,2022-10-29,453001,494531,
1925,278,28,2022-10-03,993866,288719,2023-01-07
1926,699,65,2023-08-06,339211,355884,
1927,521,46,2023-02-27,71747,133531,
1928,88,4,2023-07-07,201578,240419,
1929,462,46,2023-05-22,658118,672921,
1930,519,29,2022-12-29,478427,294332,2023-01-27
1931,615,52,2023-01-20,769335,785502,
1932,369,50,2023-02-26,159146,187238,
1933,265,23,2023-06-09,155010,164813,
1934,470,14,2022-12-18,364238,364689,
1935,698,3,2023-04-15,394955,167353,2023-05-18
1936,444,65,2023-05-13,549764,175182,2023-07-16
1937,302,16,2023-08-06,851128,853699,
1938,505,41,2023-06-08,486804,523619,
1939,373,62,2023-07-24,259662,276020,
1940,13,18,2023-08-07,229173,251845,
1941,526,3,2023-02-11,632918,511158,2023-05-06
1942,190,42,2022-12-29,899453,921100,
1943,403,5,2023-03-26,744868,43353,2023-07-09
1944,204,42,2023-04-10,425007,449048,
1945,744,59,2023-07-20,609987,621151,
1946,508,40,2023-07-25,728632,738889,
1947,212,73,2023-03-19,498202,512607,
1948,550,56,2023-06-23,331205,359182,
1949,258,9,2023-06-01,69544,97450,
1950,368,27,2023-07-26,689255,698024,
1951,358,71,2023-01-25,713561,724479,
1952,570,57,2023-06-30,827972,833825,
1953,238,5,2023-08-02,622457,553969,2023-08-11
1954,457,38,2023-03-14,937908,599262,2023-05-16
1955,638,32,2023-04-25,929439,169537,2023-07-21
1956,69,16,2023-06-08,421700,42593,2023-07-11
1957,139,8,2023-07-13,438995,481449,
1958,111,60,2023-05-08,509057,543647,
1959,69,3,2023-05-22,591308,601373,
1960,101,58,2023-04-15,250911,262088,
1961,689,6,2023-03-01,823656,852848,
1962,264,16,2023-07-16,877313,509176,2023-07-24
1963,678,20,2023-05-30,215482,252547,
1964,70,7,2023-07-20,664630,464785,2023-08-02
1965,126,32,2023-04-13,651885,675305,
1966,542,72,2023-08-11,597382,405740,2023-08-11
1967,477,5,2023-03-09,463226,109958,2023-06-16
1968,180,40,2023-02-05,751119,767896,
1969,190,50,2022-10-11,101369,147180,
1970,9,48,2023-07-08,578548,546446,2023-07-13
1971,522,53,2023-04-21,535988,46577,2023-07-12
1972,501,21,2023-08-06,557133,598290,
1973,377,14,2023-08-03,601501,558130,2023-08-06
1974,151,4,2023-08-02,169251,177992,
1975,677,46,2023-08-09,938279,347216,2023-08-10
1976,131,41,2023-02-21,615858,638289,
1977,304,41,2023-07-31,870566,873810,
1978,90,26,2023-06-20,112782,125636,
1979,125,67,2023-08-11,180575,232885,
1980,32,30,2023-07-07,116218,133926,
1981,232,62,2023-06-25,533837,458346,2023-07-15
1982,550,12,2023-06-02,784862,241667,2023-07-29
1983,694,56,2023-06-22,63150,107537,
1984,117,26,2023-06-09,747843,589062,2023-07-09
1985,1,55,2023-03-14,570181,581052,
1986,399,48,2023-02-27,321785,353998,
1987,530,71,2023-02-19,574378,475361,2023-02-27
1988,373,43,2023-07-30,660213,112419,2023-08-09
1989,134,40,2023-08-05,224978,84599,2023-08-10
1990,742,39,2023-06-15,614338,639524,
1991,189,30,2023-07-01,359400,384666,
1992,3,9,2023-05-29,208724,212669,
1993,123,40,2023-04-13,674859,675701,
1994,115,71,2023-07-18,81404,89057,
1995,354,7,2022-12-17,285233,307931,
1996,334,41,2023-03-14,475473,481229,
1997,62,30,2023-03-19,855651,380132,2023-07-27
1998,31,34,2023-01-01,541301,543519,
1999,89,19,2023-05-26,517803,530012,
2000,80,59,2023-06-28,265923,137230,2023-06-29
2001,728,7,2023-07-19,171945,223555,
2002,162,59,2023-07-28,332313,170485,2023-07-30
2003,578,43,2023-08-04,904127,413140,2023-08-07
2004,152,39,2023-05-08,422043,184473,2023-05-17
2005,450,24,2023-03-21,846833,847314,
2006,281,38,2023-06-03,954082,253320,2023-06-09
2007,604,53,2023-03-31,937707,231517,2023-07-09
2008,451,73,2023-05-15,685890,717974,
2009,496,61,2023-07-04,128536,134301,
2010,227,12,2023-04-28,708170,223229,2023-05-10
2011,400,20,2023-06-06,410928,443795,
2012,524,55,2022-10-11,456166,481526,
2013,254,17,2023-07-25,328905,330112,
2014,751,44,2023-07-30,220512,229971,
2015,663,59,2023-01-19,831633,775090,2023-07-23
2016,177,39,2023-07-01,715895,635293,2023-07-22
2017,296,5,2022-09-29,630425,346690,2023-07-06
2018,740,7,2023-04-17,525736,542763,
2019,11,9,2023-02-23,719013,454172,2023-04-20
2020,523,58,2022-11-20,793279,790540,2023-01-01
2021,574,41,2023-08-05,363504,259602,2023-08-11
2022,597,30,2023-04-01,932934,661013,2023-05-06
2023,114,22,2023-07-14,835718,102313,2023-07-15
2024,205,45,2023-04-15,661236,671533,
2025,328,57,2023-01-12,467278,472780,
2026,270,49,2023-02-27,230624,287380,
2027,284,18,2023-07-28,707655,722044,
2028,410,38,2023-07-25,56400,125624,
2029,268,56,2023-05-31,628412,641145,
2030,717,62,2022-12-23,215796,235583,
2031,198,36,2023-08-01,858171,863199,
2032,344,54,2023-07-15,641077,388776,2023-08-02
2033,186,43,2023-05-26,684588,695336,
2034,703,38,2023-06-30,314352,321333,
2035,245,45,2023-03-14,725823,728672,
2036,417,18,2023-01-03,776385,440613,2023-02-12
2037,304,57,2023-05-30,183072,226040,
2038,392,8,2023-03-04,255246,257055,
2039,77,6,2023-08-08,106088,53248,2023-08-10
2040,421,69,2023-07-08,789524,663893,2023-07-17
2041,682,42,2023-04-06,586508,600920,
2042,547,22,2023-05-24,83575,111847,
2043,676,22,2023-08-06,495042,503642,
2044,240,12,2023-04-09,97979,74797,2023-05-02
2045,644,13,2023-06-17,591072,592370,
2046,301,20,2022-09-30,197546,130289,2023-07-02
2047,589,4,2023-04-11,154497,169811,
2048,347,59,2023-05-05,265615,267983,
2049,297,8,2023-01-06,552101,562474,
2050,360,19,2023-02-25,797953,466938,2023-06-11
2051,135,52,2023-04-26,345163,367929,
2052,721,47,2023-07-05,573250,592192,
2053,518,68,2023-08-10,736079,741236,
2054,74,2,2023-08-01,74687,114977,
2055,486,29,2023-04-26,413498,419373,
2056,77,61,2023-04-21,589571,109273,2023-06-10
2057,670,50,2023-07-19,507825,513013,
2058,134,26,2023-05-02,364503,396428,
2059,85,43,2023-07-16,452442,454824,
2060,629,56,2022-10-10,259526,283562,
2061,717,50,2023-03-20,468160,84773,2023-05-03
2062,90,2,2023-08-02,671528,242961,2023-08-04
2063,504,32,2022-12-24,450943,460570,
2064,249,6,2023-01-28,285551,304446,
2065,731,53,2023-01-09,366966,378248,
2066,155,29,2022-12-13,159607,183636,
2067,380,65,2023-08-09,427822,439091,
2068,342,20,2023-03-11,896467,734445,2023-05-24
2069,252,65,2023-05-31,606132,612665,
2070,195,38,2023-06-20,166016,181029,
2071,63,35,2023-07-07,477363,487946,
2072,440,46,2023-06-17,176872,191900,
2073,536,57,2023-01-04,79280,89790,
2074,613,14,2023-07-27,768227,247880,2023-08-01
2075,296,10,2023-01-23,939695,483678,2023-05-01
2076,512,58,2023-04-29,327577,333259,
2077,546,72,2023-05-08,700482,220010,2023-06-30
2078,334,55,2023-05-31,892330,160514,2023-07-15
2079,222,38,2023-05-18,916476,95312,2023-07-31
2080,113,53,2023-01-23,868188,881224,
2081,58,61,2023-08-06,108886,114450,
2082,670,20,2023-06-17,180530,51770,2023-07-10
2083,673,47,2023-08-09,156091,167437,
2084,189,69,2023-07-29,889823,693211,2023-07-31
2085,225,43,2023-04-10,654683,670781,
2086,715,32,2023-07-02,879886,883855,
2087,483,37,2023-07-24,352885,354162,
2088,677,56,2023-08-08,184315,215136,
2089,97,61,2023-04-19,860394,872667,
2090,675,66,2023-06-18,166315,216250,
2091,528,67,2023-08-09,737334,743090,
2092,487,51,2023-01-26,595019,622034,
2093,484,8,2023-05-19,851900,351814,2023-08-02
2094,679,1,2023-08-07,328130,363172,
2095,543,68,2023-07-30,118694,156472,
2096,264,30,2023-05-09,233285,240734,
2097,301,52,2023-03-03,475727,492845,
2098,134,24,2023-07-01,466063,268107,2023-07-25
2099,617,25,2023-08-09,238358,269333,
2100,62,52,2023-07-03,468977,119500,2023-07-18
2101,426,58,2023-08-05,144134,181258,
2102,738,8,2023-04-23,741738,686390,2023-07-31
2103,263,46,2023-05-01,738114,757510,
2104,610,50,2023-05-17,321513,335773,
2105,340,53,2023-06-17,273358,303546,
2106,420,22,2023-06-20,680228,691443,
2107,490,50,2022-09-29,915207,941070,
2108,262,49,2023-08-08,874794,897300,
2109,419,11,2022-09-20,939703,789065,2023-02-07
2110,133,66,2023-05-28,461002,348927,2023-07-28
2111,39,58,2023-02-20,198362,245359,
2112,432,55,2023-01-10,212466,216006,
2113,547,63,2023-07-17,518306,533430,
2114,225,66,2023-04-01,323741,351066,
2115,37,68,2023-08-09,701805,561805,2023-08-11
2116,341,66,2023-08-08,864941,875758,
2117,206,56,2023-06-17,760146,288566,2023-07-14
2118,485,54,2023-08-11,713178,728439,
2119,516,37,2023-06-08,635294,643755,
2120,176,62,2023-08-03,745938,759709,
2121,88,14,2023-07-23,211951,229742,
2122,665,59,2023-03-17,314257,336101,
2123,522,5,2023-02-09,683374,657755,2023-06-28
2124,64,38,2023-07-28,634707,524795,2023-07-30
2125,435,44,2023-05-31,955232,962854,
2126,333,30,2023-05-26,538600,545880,
2127,740,17,2023-04-26,77481,113159,
2128,703,11,2023-02-02,327010,280081,2023-05-26
2129,4,26,2023-07-14,875340,887731,
2130,58,44,2023-08-06,712673,721376,
2131,515,4,2023-07-13,178014,201747,
2132,275,34,2023-05-08,840694,85106,2023-05-15
2133,520,4,2023-06-15,154615,164412,
2134,414,16,2023-03-24,714389,730111,
2135,266,7,2023-03-24,496276,393837,2023-04-08
2136,543,21,2023-07-21,521168,540741,
2137,167,33,2023-05-03,301338,296903,2023-06-17
2138,372,2,2023-06-05,124856,130171,
2139,453,63,2023-04-03,766104,787700,
2140,37,62,2023-05-24,691979,710777,
2141,591,30,2023-04-03,723473,749201,
2142,746,31,2023-07-04,393147,425527,
2143,569,13,2023-07-12,591305,132817,2023-07-26
2144,534,53,2023-05-20,233127,287157,
2145,570,8,2023-04-19,842359,860632,
2146,133,7,2023-02-06,51166,85782,
2147,339,33,2022-12-30,117094,139920,
2148,374,70,2022-12-08,778771,278937,2023-03-11
2149,526,30,2023-03-30,945618,946283,
2150,465,13,2023-06-22,437366,40739,2023-07-08
2151,241,47,2023-07-10,873102,30054,2023-07-21
2152,744,12,2023-08-03,533447,543169,
2153,636,60,2023-02-17,436754,458145,
2154,509,4,2023-02-17,538699,547359,
2155,670,33,2023-07-25,861224,861728,
2156,469,14,2023-07-25,468510,509623,
2157,171,27,2023-07-17,169454,54184,2023-07-30
2158,374,6,2022-11-29,190464,201811,
2159,747,71,2023-06-15,922607,495645,2023-07-26
2160,629,41,2023-01-06,136137,115267,2023-01-12
2161,12,9,2023-06-21,824722,391728,2023-08-08
2162,383,52,2022-12-23,823036,832947,
2163,366,12,2023-06-22,950715,965595,
2164,421,12,2023-07-05,716873,450117,2023-07-08
2165,381,15,2023-07-13,337960,368944,
2166,453,13,2023-06-28,176646,198197,
2167,214,20,2023-05-15,952630,561470,2023-05-22
2168,217,23,2023-04-26,85970,117657,
2169,446,43,2023-04-28,389945,321899,2023-06-30
2170,12,6,2023-04-17,946176,954877,
2171,486,60,2023-07-17,734566,252410,2023-08-01
2172,518,50,2023-07-12,233118,240052,
2173,539,66,2023-06-07,107658,127050,
2174,438,50,2023-01-27,868853,124528,2023-03-19
2175,584,61,2023-06-06,771085,210590,2023-07-23
2176,232,60,2023-03-23,68387,121486,
2177,200,31,2023-08-06,680730,106533,2023-08-11
2178,207,39,2023-02-26,507984,540014,
2179,18,16,2023-05-25,227432,32405,2023-06-09
2180,695,3,2023-04-12,560036,560514,
2181,303,10,2023-04-11,655254,681465,
2182,145,28,2023-04-22,987900,555226,2023-07-02
2183,570,34,2023-07-19,92002,126913,
2184,499,39,2023-03-17,121098,148514,
2185,425,56,2023-06-13,205276,98933,2023-07-22
2186,634,24,2023-04-16,406711,425030,
2187,175,28,2023-07-13,946057,121773,2023-08-03
2188,562,17,2023-07-23,809702,162617,2023-07-31
2189,237,65,2023-02-08,499820,505541,
2190,437,69,2023-03-23,132154,141175,
2191,382,52,2023-08-02,844460,277458,2023-08-10
2192,725,17,2023-04-28,120937,134871,
2193,11,60,2023-04-27,204440,117543,2023-06-29
2194,52,44,2023-05-15,567785,602313,
2195,312,57,2023-07-14,303713,307161,
2196,232,70,2023-04-19,631208,638345,
2197,315,49,2023-08-05,395477,436977,
2198,107,26,2023-06-11,861788,661716,2023-08-04
2199,382,44,2023-01-13,876129,882736,
2200,131,46,2023-04-04,109458,110976,
2201,493,29,2023-07-13,511856,514378,
2202,444,23,2023-07-31,672082,673025,
2203,512,57,2023-07-30,889088,816749,2023-08-01
2204,552,29,2022-11-24,417942,439308,
2205,214,23,2023-08-04,823989,342831,2023-08-05
2206,343,44,2023-07-28,58075,72010,
2207,730,11,2023-08-06,480475,256557,2023-08-07
2208,63,36,2023-07-13,155876,198122,
2209,691,11,2023-07-19,481972,44420,2023-07-30
2210,219,26,2023-04-28,516075,419989,2023-05-30
2211,291,2,2023-02-01,625249,198487,2023-03-05
2212,488,71,2023-02-03,787192,796792,
2213,9,61,2023-04-14,775563,789396,
2214,321,40,2023-05-18,906106,278436,2023-07-20
2215,305,63,2023-07-10,702106,117822,2023-07-25
2216,741,11,2023-06-11,972234,918326,2023-06-14
2217,666,21,2023-06-03,589405,616710,
2218,113,47,2022-11-11,332512,374126,
2219,504,2,2022-10-30,158363,164410,
2220,77,28,2023-05-01,617651,551038,2023-05-31
2221,182,60,2023-08-05,863151,93630,2023-08-05
2222,602,39,2023-03-11,175391,180102,
2223,289,59,2023-05-26,611059,639565,
2224,609,42,2023-03-21,560372,305888,2023-06-07
2225,35,69,2022-10-15,391854,426132,
2226,407,73,2023-07-21,403108,421695,
2227,278,56,2022-10-24,512456,421068,2023-01-07
2228,346,34,2023-08-06,272706,274836,
2229,221,43,2023-07-08,568539,415943,2023-08-03
2230,67,5,2023-05-12,984613,999035,
2231,119,65,2023-02-20,499426,533823,
2232,171,13,2023-06-30,944114,953298,
2233,231,55,2023-02-07,262990,290287,
2234,686,35,2022-12-10,722377,730740,
2235,17,28,2023-03-09,694813,208511,2023-05-04
2236,556,62,2023-07-10,728083,480572,2023-07-19
2237,545,43,2023-07-26,324771,341787,
2238,534,30,2023-05-25,797927,129562,2023-08-04
2239,751,59,2023-07-25,891788,320982,2023-08-07
2240,233,48,2023-04-15,209706,214663,
2241,556,46,2023-07-18,64534,104932,
2242,44,66,2023-03-05,602648,614149,
2243,85,51,2023-06-30,237423,275297,
2244,381,70,2023-05-03,731974,739045,
2245,119,72,2023-02-03,516711,534293,
2246,462,25,2023-07-09,292112,293068,
2247,69,7,2023-05-26,281940,296359,
2248,290,1,2023-06-02,627004,627698,
2249,744,50,2023-08-01,930567,277255,2023-08-08
2250,566,36,2023-02-09,121406,139074,
2251,714,33,2022-12-02,258207,294666,
2252,447,29,2022-11-22,396411,320582,2023-01-09
2253,430,7,2023-08-10,938818,889771,2023-08-10
2254,206,72,2023-05-07,801338,564854,2023-07-09
2255,641,60,2023-05-31,202003,234398,
2256,181,59,2023-03-09,727645,751222,
2257,658,6,2023-03-02,502203,516068,
2258,103,31,2023-07-22,62294,94613,
2259,396,8,2023-01-23,532594,535231,
2260,222,11,2023-05-14,481697,508027,
2261,702,37,2023-04-22,328692,334552,
2262,238,17,2023-07-31,298816,341383,
2263,229,57,2023-05-17,883910,340489,2023-08-10
2264,185,33,2023-07-28,494386,496447,
2265,152,46,2023-07-16,825337,835079,
2266,484,31,2023-03-26,422486,415762,2023-07-17
2267,526,23,2022-11-24,577048,173660,2023-07-18
2268,701,14,2023-05-13,400472,239142,2023-05-30
2269,341,67,2023-08-05,734302,555652,2023-08-07
2270,650,42,2023-08-11,547598,66801,2023-08-11
2271,189,27,2023-07-12,992707,757920,2023-08-10
2272,179,37,2023-05-29,951863,158573,2023-08-07
2273,412,60,2023-07-19,242047,274510,
2274,152,48,2023-05-18,490482,495326,
2275,423,39,2023-07-19,152177,200279,
2276,4,68,2023-07-10,685297,343491,2023-08-01
2277,660,32,2023-05-06,464112,470774,
2278,230,58,2023-01-29,699665,713824,
2279,400,30,2023-03-14,924646,161078,2023-05-05
2280,48,8,2023-08-09,60304,75085,
2281,465,23,2023-01-08,529781,550603,
2282,556,19,2023-07-05,920382,685948,2023-08-02
2283,594,28,2023-05-12,356382,375615,
2284,379,58,2023-04-16,461056,508985,
2285,35,40,2023-04-09,565949,580270,
2286,631,49,2023-07-29,670292,681394,
2287,240,46,2023-06-03,148403,98037,2023-06-13
2288,54,44,2023-08-06,886590,901542,
2289,244,19,2023-05-13,904200,158066,2023-06-14
2290,55,37,2023-06-06,315070,329717,
2291,160,22,2023-07-27,101663,142729,
2292,115,21,2023-07-14,453492,469354,
2293,374,61,2023-05-30,666898,691090,
2294,389,15,2023-07-25,921955,666420,2023-08-06
2295,703,60,2022-12-27,220018,236074,
2296,590,44,2022-11-06,927166,259518,2023-04-05
2297,63,6,2023-07-19,630096,633612,
2298,36,43,2023-06-11,147417,187891,
2299,344,15,2023-05-25,443694,473947,
2300,293,9,2023-03-09,145378,179953,
2301,82,48,2023-01-11,806113,832272,
2302,266,29,2023-07-20,859565,241166,2023-07-31
2303,84,8,2023-02-18,989591,895151,2023-08-03
2304,418,36,2023-05-09,388323,408763,
2305,237,16,2023-06-06,186310,197312,
2306,319,27,2023-04-19,254941,264625,
2307,753,53,2023-03-24,535422,300085,2023-07-10
2308,528,29,2023-03-06,117728,136828,
2309,661,73,2023-02-08,367677,93870,2023-05-26
2310,88,31,2023-02-06,314945,318216,
2311,394,72,2023-08-10,260044,174562,2023-08-10
2312,436,9,2023-08-10,837995,217432,2023-08-11
2313,406,34,2022-10-22,528811,548593,
2314,547,69,2023-06-24,720925,737512,
2315,309,73,2023-03-06,801357,801901,
2316,496,19,2023-05-05,89152,102202,
2317,279,72,2023-03-20,711418,506853,2023-04-07
2318,405,38,2023-07-05,279775,300509,
2319,689,34,2023-04-15,805854,808445,
2320,204,21,2023-02-05,699876,709500,
2321,390,6,2023-06-28,334579,385776,
2322,174,50,2023-03-13,170750,184451,
2323,243,7,2023-08-01,140492,51890,2023-08-08
2324,684,40,2023-07-26,85574,46211,2023-07-28
2325,84,14,2023-02-22,670424,693128,
2326,413,17,2023-01-09,641464,646208,
2327,300,8,2023-07-31,507383,517797,
2328,250,5,2023-07-04,677254,680646,
2329,265,3,2023-05-06,190306,207054,
2330,509,60,2023-02-16,528329,536319,
2331,431,22,2023-07-13,407354,261998,2023-08-11
2332,581,67,2023-07-31,139926,165588,
2333,324,64,2023-07-10,892275,912242,
2334,671,23,2023-02-16,769519,773895,
2335,52,53,2023-07-08,157355,192062,
2336,4,73,2023-06-07,832096,711803,2023-06-18
2337,707,61,2023-07-06,793526,152722,2023-07-15
2338,189,48,2023-05-21,936730,944058,
2339,39,61,2022-12-29,287474,343514,
2340,434,4,2023-05-26,878559,131423,2023-06-16
2341,169,59,2023-03-28,139455,168623,
2342,635,6,2023-02-11,259680,283661,
2343,400,73,2023-05-09,266770,307251,
2344,448,29,2023-06-02,183960,184409,
2345,312,51,2023-05-18,221057,129867,2023-05-22
2346,368,32,2023-07-09,413107,432786,
2347,706,56,2023-07-01,825107,838001,
2348,490,47,2023-04-15,456196,213227,2023-07-07
2349,290,68,2022-09-02,146817,152528,
2350,661,7,2023-07-06,754490,762237,
2351,647,22,2023-04-23,368901,382675,
2352,120,70,2023-06-30,309714,329444,
2353,649,35,2023-07-24,672423,561063,2023-07-28
2354,51,59,2023-08-10,926982,279887,2023-08-11
2355,715,2,2023-06-21,639977,653266,
2356,477,4,2023-07-05,341186,194673,2023-07-26
2357,111,4,2022-11-23,714571,717155,
2358,656,20,2022-12-01,644640,662526,
2359,101,4,2023-08-03,102488,122969,
2360,557,72,2022-09-13,138440,141931,
2361,714,30,2023-05-03,897044,365389,2023-06-30
2362,694,29,2023-07-26,954768,978830,
2363,689,5,2022-09-22,173356,173489,
2364,634,14,2023-08-02,265108,303734,
2365,642,20,2023-06-16,53389,81040,
2366,100,31,2023-06-02,121870,161423,
2367,114,70,2023-05-21,902950,907420,
2368,423,70,2023-03-15,848270,865312,
